factor,t_stat,n_obs,w,form_date
fcf_growth,2.514363605812005,216,0.0904575933354466,2013-06-30
fcfp,3.509248346415832,229,0.12624990240051467,2013-06-30
gross_margin,2.8905876065112137,229,0.10399275490858478,2013-06-30
int_coverage,1.6477509481525343,229,0.05928004400061415,2013-06-30
rev_growth,2.017120290322596,218,0.07256860006600092,2013-06-30
roa,1.5558438815096272,218,0.055973564365043305,2013-06-30
roe,1.3682236731069526,218,0.049223676451469266,2013-06-30
sp,1.2292640729797486,229,0.04422441899749277,2013-06-30
accruals,1.9870693184900938,219,0.07141495658601711,2013-07-31
asset_growth,3.3270575260002726,219,0.11957392053088334,2013-07-31
bp,0.6982437012847152,230,0.02509476803335607,2013-07-31
cash_ratio,0.8662096156090597,230,0.031131436391014844,2013-07-31
current_ratio,0.8697066357694527,230,0.0312571187417064,2013-07-31
ebitda_ev,1.8383607159898245,230,0.06607039296526039,2013-07-31
ep,1.5778515219774905,230,0.05670773379301476,2013-07-31
fcf_growth,2.4308952616776622,217,0.08736599068913178,2013-07-31
fcfp,3.469975393080306,230,0.12471036603779816,2013-07-31
gross_margin,2.8037997034516,230,0.10076811726429054,2013-07-31
int_coverage,1.6728770460550686,230,0.06012293607781498,2013-07-31
rev_growth,2.060804720136226,219,0.07406499524265159,2013-07-31
roa,1.5854881557393576,219,0.056982193200893635,2013-07-31
roe,1.3958273441378706,219,0.05016581367122475,2013-07-31
sp,1.2401073229947324,230,0.04456926077494172,2013-07-31
accruals,1.9746706802272627,220,0.07076901845615244,2013-08-31
asset_growth,3.36848582743476,220,0.12072110964020746,2013-08-31
bp,0.7201370368117862,231,0.025808552159809706,2013-08-31
cash_ratio,0.8567535004437116,231,0.030704666298228624,2013-08-31
current_ratio,0.8422432898074386,231,0.030184643706814607,2013-08-31
ebitda_ev,1.8529907369729868,231,0.066408205164027,2013-08-31
ep,1.585641482841689,231,0.05682683826102577,2013-08-31
fcf_growth,2.483337343114282,218,0.08899881282861863,2013-08-31
fcfp,3.496965419168597,231,0.12532561138811635,2013-08-31
gross_margin,2.80156247924548,231,0.10040348944512083,2013-08-31
int_coverage,1.6473264939163068,231,0.059037529760585176,2013-08-31
rev_growth,2.0400555060082177,220,0.07311230535901574,2013-08-31
roa,1.579413372205888,220,0.05660363280153051,2013-08-31
roe,1.4051651576950714,220,0.05035885728926717,2013-08-31
sp,1.2482906494279464,231,0.04473672744147994,2013-08-31
accruals,1.9877179740429123,221,0.07180930119122479,2013-09-30
asset_growth,3.3662780169272106,221,0.12161185599145079,2013-09-30
bp,0.7200080403479744,232,0.026011373295724404,2013-09-30
cash_ratio,0.8636348558891657,232,0.03120010801112082,2013-09-30
current_ratio,0.8562745018055746,232,0.030934204150429946,2013-09-30
ebitda_ev,1.8327264812981463,232,0.0662100004202261,2013-09-30
ep,1.5586436754708344,232,0.056308346859707196,2013-09-30
fcf_growth,2.446117303011536,219,0.08836966634846645,2013-09-30
fcfp,3.4722408744591657,232,0.12543992357999226,2013-09-30
gross_margin,2.7947538241156544,232,0.10096468499656264,2013-09-30
int_coverage,1.5983459038501866,232,0.05774264956908851,2013-09-30
rev_growth,2.023322553630067,221,0.07309557017543115,2013-09-30
roa,1.5444478339885856,221,0.05579550073667884,2013-09-30
roe,1.37351761160721,221,0.049620389386902296,2013-09-30
sp,1.2424790779665,232,0.0448864252869937,2013-09-30
accruals,1.9035570399814796,222,0.06824797701491134,2013-10-31
asset_growth,3.3995622938503387,222,0.12188405412517321,2013-10-31
bp,0.7720363666685336,233,0.027679717024703593,2013-10-31
cash_ratio,0.9091821488618526,233,0.03259678648688936,2013-10-31
current_ratio,0.8742920668853984,233,0.03134587702488523,2013-10-31
ebitda_ev,1.864875362274016,233,0.06686112797617548,2013-10-31
ep,1.5884677893461525,233,0.05695112407941187,2013-10-31
fcf_growth,2.453808671087165,220,0.08797607545554627,2013-10-31
fcfp,3.5009515579996373,233,0.1255191499084272,2013-10-31
gross_margin,2.7446338799214782,233,0.09840299293214266,2013-10-31
int_coverage,1.5884364837996074,233,0.056950001685821254,2013-10-31
rev_growth,2.0375370317216333,222,0.07305154381363935,2013-10-31
roa,1.5551629043534616,222,0.05575704847373023,2013-10-31
roe,1.4001022611351168,222,0.05019767988533956,2013-10-31
sp,1.2991665175147378,233,0.04657884411320339,2013-10-31
accruals,1.8562892820893069,223,0.06668911465956553,2013-11-30
asset_growth,3.4168545875163825,223,0.12275403923329863,2013-11-30
bp,0.7578974992413596,234,0.027228252468395893,2013-11-30
cash_ratio,0.898201709708855,234,0.03226882651542983,2013-11-30
current_ratio,0.8362946105728357,234,0.03004474987373511,2013-11-30
ebitda_ev,1.8829766349150534,234,0.06764788544477059,2013-11-30
ep,1.5923793789006833,234,0.05720787810696757,2013-11-30
fcf_growth,2.4539077553803947,221,0.0881591771506479,2013-11-30
fcfp,3.503841458241948,234,0.1258791326396263,2013-11-30
gross_margin,2.672614855381618,234,0.09601645619092032,2013-11-30
int_coverage,1.6131628369144746,234,0.05795454535752885,2013-11-30
rev_growth,2.0478541285070584,223,0.0735712801338587,2013-11-30
roa,1.568284721392931,223,0.05634225258581556,2013-11-30
roe,1.4146719267095276,223,0.05082355386969329,2013-11-30
sp,1.31973525886359,234,0.04741285576974583,2013-11-30
accruals,1.8586998548621645,224,0.06661257117287585,2013-12-31
asset_growth,3.4091410688027097,224,0.1221776886084897,2013-12-31
bp,0.7931850837899578,235,0.02842637433311696,2013-12-31
cash_ratio,0.9003563561873883,235,0.032267206402687924,2013-12-31
current_ratio,0.834652153907735,235,0.029912482029486206,2013-12-31
ebitda_ev,1.9029430387359159,235,0.06819816995957367,2013-12-31
ep,1.6072845065894426,235,0.05760228221365494,2013-12-31
fcf_growth,2.4693802432497503,222,0.08849829453425424,2013-12-31
fcfp,3.5160927041785524,235,0.12601064926907848,2013-12-31
gross_margin,2.6486282036648836,235,0.094922229786367,2013-12-31
int_coverage,1.5928161562038865,235,0.05708376169120973,2013-12-31
rev_growth,2.0384367899937774,224,0.07305403042867215,2013-12-31
roa,1.5559490831949723,224,0.055762509893444875,2013-12-31
roe,1.4319100537108502,224,0.05131716673698444,2013-12-31
sp,1.3436640373696407,235,0.048154582940103746,2013-12-31
accruals,1.8710128553819898,225,0.06698528469676462,2014-01-31
asset_growth,3.4091202660690865,225,0.12205201633503747,2014-01-31
bp,0.788078248911984,236,0.028214475231876125,2014-01-31
cash_ratio,0.9113376003932245,236,0.03262735926244779,2014-01-31
current_ratio,0.8425877915007263,236,0.030166004970698712,2014-01-31
ebitda_ev,1.9030224988172146,236,0.06813128167502307,2014-01-31
ep,1.616550068856168,236,0.05787510560251985,2014-01-31
fcf_growth,2.5292687717118696,223,0.09055191056566303,2014-01-31
fcfp,3.5241032387053446,236,0.12616859262427282,2014-01-31
gross_margin,2.6080769626144154,236,0.09337337119264852,2014-01-31
int_coverage,1.5753755873761652,236,0.05640099260738677,2014-01-31
rev_growth,2.0348455691836222,225,0.07285076068485202,2014-01-31
roa,1.5410175079993325,225,0.0551709178261949,2014-01-31
roe,1.417004755057623,225,0.05073106080547231,2014-01-31
sp,1.3602979611931207,236,0.04870086591914219,2014-01-31
accruals,1.9005483088581934,226,0.06801551067616096,2014-02-28
asset_growth,3.401711100364431,226,0.121738088206268,2014-02-28
bp,0.7777213630807714,237,0.02783255517744669,2014-02-28
cash_ratio,0.9293959897239705,237,0.03326058199458716,2014-02-28
current_ratio,0.8508108607891703,237,0.030448231658034258,2014-02-28
ebitda_ev,1.8907635325216197,237,0.06766533985636007,2014-02-28
ep,1.6069105031109314,237,0.057507003621306854,2014-02-28
fcf_growth,2.561518610102141,224,0.0916698594613764,2014-02-28
fcfp,3.5436839254835713,237,0.1268189136489093,2014-02-28
gross_margin,2.6028098277254177,237,0.09314756104885928,2014-02-28
int_coverage,1.5583659918398791,237,0.05576972616867061,2014-02-28
rev_growth,2.0301198764034125,226,0.07265252847498416,2014-02-28
roa,1.5330877571444284,226,0.05486508615831704,2014-02-28
roe,1.3872726629279695,226,0.04964675624205025,2014-02-28
sp,1.3681458092006882,237,0.04896225760666916,2014-02-28
accruals,1.9293902272373722,227,0.06904615991959095,2014-03-31
asset_growth,3.425010882037662,227,0.12256921681733862,2014-03-31
bp,0.759387928835329,238,0.027175850501973284,2014-03-31
cash_ratio,0.9393546052535309,238,0.03361623137710647,2014-03-31
current_ratio,0.8716512343878732,238,0.031193363412973026,2014-03-31
ebitda_ev,1.881527696786624,238,0.06733332656685309,2014-03-31
ep,1.5860547212364813,238,0.056759377329552135,2014-03-31
fcf_growth,2.5880967432956417,225,0.09261897313579492,2014-03-31
fcfp,3.5581983024797483,238,0.12733553096224318,2014-03-31
gross_margin,2.618054562383706,238,0.0936910591961449,2014-03-31
int_coverage,1.52008151708202,238,0.05439842600920717,2014-03-31
rev_growth,2.038424992455363,227,0.07294813461074307,2014-03-31
roa,1.505418668800196,227,0.05387369371138001,2014-03-31
roe,1.356842409503189,227,0.0485566665932502,2014-03-31
sp,1.3659889616755465,238,0.04888398985584894,2014-03-31
accruals,1.930858450742341,228,0.06931717562479436,2014-04-30
asset_growth,3.4139922151186375,228,0.12256118405058493,2014-04-30
bp,0.7462494854153002,239,0.026790108109974294,2014-04-30
cash_ratio,0.9340260876761629,239,0.03353122562282935,2014-04-30
current_ratio,0.8848252097290731,239,0.03176493048284055,2014-04-30
ebitda_ev,1.863441196099542,239,0.06689691862541684,2014-04-30
ep,1.5864293910104683,239,0.056952287036230016,2014-04-30
fcf_growth,2.5908887841643913,226,0.09301204487940916,2014-04-30
fcfp,3.576368508482516,239,0.1283904389294601,2014-04-30
gross_margin,2.604392943063706,239,0.09349683968854136,2014-04-30
int_coverage,1.5001292804586077,239,0.05385414179556641,2014-04-30
rev_growth,2.0250821460580717,228,0.07269977492082592,2014-04-30
roa,1.4938096397879979,228,0.053627268799215054,2014-04-30
roe,1.3493440511583927,228,0.04844100225806717,2014-04-30
sp,1.3555741066480584,239,0.04866465917624434,2014-04-30
accruals,1.9873122954388704,229,0.07149119098851574,2014-05-31
asset_growth,3.4227580994651654,229,0.12312964276322526,2014-05-31
bp,0.7425995145732346,240,0.026714132371736848,2014-05-31
cash_ratio,0.9147991626977403,240,0.032908809454185825,2014-05-31
current_ratio,0.8492550376967517,240,0.03055093768467311,2014-05-31
ebitda_ev,1.8681599667461852,240,0.06720482799119226,2014-05-31
ep,1.5648318702515105,240,0.056292961281337865,2014-05-31
fcf_growth,2.625303168060111,227,0.09444215215761695,2014-05-31
fcfp,3.5903364275241136,240,0.12915807336484478,2014-05-31
gross_margin,2.6020648240276327,240,0.09360618043072948,2014-05-31
int_coverage,1.4810074631649808,240,0.05327747815355961,2014-05-31
rev_growth,2.001443443271706,229,0.07199954218773232,2014-05-31
roa,1.4545500738422752,229,0.0523257051093993,2014-05-31
roe,1.324735750088508,229,0.047655789548656444,2014-05-31
sp,1.3688452578484558,240,0.04924257651259432,2014-05-31
accruals,2.030940799299575,230,0.07308218319542348,2014-06-30
asset_growth,3.403746443350728,230,0.1224817686510204,2014-06-30
bp,0.7265286623485567,241,0.026143696958963493,2014-06-30
cash_ratio,0.9203724011354967,241,0.03311904731590087,2014-06-30
current_ratio,0.8629253500555251,241,0.03105184973312974,2014-06-30
ebitda_ev,1.8437527801705367,241,0.06634633490743065,2014-06-30
ep,1.5448964537954557,241,0.05559216974378461,2014-06-30
fcf_growth,2.652744621870512,228,0.09545741977957993,2014-06-30
fcfp,3.628789057253147,241,0.1305797917650696,2014-06-30
gross_margin,2.6350576807995254,241,0.09482096584258566,2014-06-30
int_coverage,1.4900949273984458,241,0.05362016977563372,2014-06-30
rev_growth,1.9697000925912218,230,0.07087847319648082,2014-06-30
roa,1.427854082794954,230,0.051380470416046764,2014-06-30
roe,1.3046253585007765,230,0.046946158885690335,2014-06-30
sp,1.347792425598458,241,0.04849949983326,2014-06-30
accruals,2.04700800004004,231,0.07382176599954336,2014-07-31
asset_growth,3.4155515196768906,231,0.12317589625445537,2014-07-31
bp,0.7116848321684786,242,0.025665669672389195,2014-07-31
cash_ratio,0.9057588472034578,242,0.032664609844691335,2014-07-31
current_ratio,0.8352286479586014,242,0.030121061473383986,2014-07-31
ebitda_ev,1.8286008182661897,242,0.0659452926954754,2014-07-31
ep,1.5190483706937121,242,0.05478182467344796,2014-07-31
fcf_growth,2.7110957859985376,229,0.09777093138493713,2014-07-31
fcfp,3.651525652765802,242,0.13168589095623182,2014-07-31
gross_margin,2.6427594386516695,242,0.09530650044817218,2014-07-31
int_coverage,1.468395615912747,242,0.052955121597251124,2014-07-31
rev_growth,1.9762617220325531,231,0.071270425125299,2014-07-31
roa,1.3860157693845305,231,0.049984236406101244,2014-07-31
roe,1.2864436333406644,231,0.046393341340248445,2014-07-31
sp,1.3436789256543822,242,0.048457432128372425,2014-07-31
accruals,2.0632880135880436,232,0.0747766737962535,2014-08-31
asset_growth,3.3878130604043726,232,0.1227794619230143,2014-08-31
bp,0.6950399465813746,243,0.025189297382918734,2014-08-31
cash_ratio,0.9035838576559484,243,0.032747243684123704,2014-08-31
current_ratio,0.8309722643336416,243,0.030115689876836167,2014-08-31
ebitda_ev,1.8242532185001803,243,0.06611369180802573,2014-08-31
ep,1.5233328836189792,243,0.05520788439195859,2014-08-31
fcf_growth,2.6691322239377393,230,0.09673338298581853,2014-08-31
fcfp,3.6266236053614076,243,0.1314343167478159,2014-08-31
gross_margin,2.6836686550541446,243,0.09726020520384852,2014-08-31
int_coverage,1.4732095260478164,243,0.05339133821227427,2014-08-31
rev_growth,1.9075469204774107,232,0.06913238136615607,2014-08-31
roa,1.3828136153041073,232,0.05011525388198106,2014-08-31
roe,1.3028286359744277,232,0.04721647742976168,2014-08-31
sp,1.3185626347711623,243,0.04778670130921324,2014-08-31
accruals,2.0747961148523273,233,0.07625632457662634,2014-09-30
asset_growth,3.345738670264702,233,0.1229680989673698,2014-09-30
bp,0.6503216832810357,244,0.023901693763787618,2014-09-30
cash_ratio,0.8766293700012006,244,0.03221932665753663,2014-09-30
current_ratio,0.7980183734686502,244,0.029330085818898916,2014-09-30
ebitda_ev,1.7958536512284706,244,0.06600417165806424,2014-09-30
ep,1.4966431668863764,244,0.055007095055024484,2014-09-30
fcf_growth,2.695730905822504,231,0.09907794286585836,2014-09-30
fcfp,3.580712700232955,244,0.131604251584039,2014-09-30
gross_margin,2.6321133293871113,244,0.09673976490094496,2014-09-30
int_coverage,1.46048883967866,244,0.05367829166530086,2014-09-30
rev_growth,1.8663213955987217,233,0.06859411827904249,2014-09-30
roa,1.3630204872314426,233,0.05009597421880177,2014-09-30
roe,1.2682721525414011,233,0.046613627345536646,2014-09-30
sp,1.3035232199490192,244,0.04790923264316811,2014-09-30
accruals,2.0821458969182385,234,0.07491111763340634,2014-10-31
asset_growth,3.3800733579467765,234,0.12160774770944718,2014-10-31
bp,0.6967499667785424,245,0.02506756073129726,2014-10-31
cash_ratio,0.922860674739865,245,0.033202536223328576,2014-10-31
current_ratio,0.8369458465520934,245,0.030111506046070644,2014-10-31
ebitda_ev,1.8569384706951149,245,0.06680864026969854,2014-10-31
ep,1.5305069372510112,245,0.055064337895269544,2014-10-31
fcf_growth,2.7027570599205504,232,0.09723936845631057,2014-10-31
fcfp,3.635366551472408,245,0.13079264607776625,2014-10-31
gross_margin,2.6680314262796205,245,0.09599001507025799,2014-10-31
int_coverage,1.4977014693111923,245,0.05388406792883923,2014-10-31
rev_growth,1.8990950771991058,234,0.06832534402879621,2014-10-31
roa,1.4143830706007732,234,0.05088645168299344,2014-10-31
roe,1.329365091260933,234,0.04782768819254464,2014-10-31
sp,1.3419640640440167,245,0.04828097205397365,2014-10-31
accruals,1.979940628936396,235,0.07114613894543692,2014-11-30
asset_growth,3.3988156186324048,235,0.12213124207822408,2014-11-30
bp,0.7008978923968928,246,0.02518569401034052,2014-11-30
cash_ratio,0.9009285086062877,246,0.032373488334163224,2014-11-30
current_ratio,0.8110012265384083,246,0.029142088962140753,2014-11-30
ebitda_ev,1.873444436209209,246,0.06731936110462931,2014-11-30
ep,1.5513345763269633,246,0.05574483583253154,2014-11-30
fcf_growth,2.728338841169369,233,0.09803868431567195,2014-11-30
fcfp,3.6879825272397437,246,0.1325220127697937,2014-11-30
gross_margin,2.652554375686742,246,0.09531548543165841,2014-11-30
int_coverage,1.51680697278128,246,0.05450413919576737,2014-11-30
rev_growth,1.8975118930497596,235,0.06818418836430375,2014-11-30
roa,1.4313409953178666,235,0.051433049982862016,2014-11-30
roe,1.3245060562818762,235,0.04759409981142936,2014-11-30
sp,1.3738024645038658,246,0.049365490861047204,2014-11-30
accruals,1.9991019558516236,236,0.07214536973038352,2014-12-31
asset_growth,3.395176650744047,236,0.12252815523035519,2014-12-31
bp,0.6899268752726084,247,0.02489869481532582,2014-12-31
cash_ratio,0.8876632508249103,247,0.03203478103724616,2014-12-31
current_ratio,0.7966714212049913,247,0.02875098694602556,2014-12-31
ebitda_ev,1.8702096962460744,247,0.06749379120663307,2014-12-31
ep,1.5503177725461126,247,0.05594924689685284,2014-12-31
fcf_growth,2.7016239141797462,234,0.0974986071072656,2014-12-31
fcfp,3.7006613256904584,247,0.1335527579308143,2014-12-31
gross_margin,2.630202419551597,247,0.09492108467447435,2014-12-31
int_coverage,1.5005234458270074,247,0.054152224938513065,2014-12-31
rev_growth,1.8910466323307709,236,0.0682457730920384,2014-12-31
roa,1.4072007741929118,236,0.050784313347230166,2014-12-31
roe,1.3171476728933238,236,0.04753439691870126,2014-12-31
sp,1.3718852731021143,247,0.04950981612814063,2014-12-31
accruals,2.0852870675431556,237,0.07794156958834787,2015-01-31
asset_growth,3.3106629205505538,237,0.12374232230273678,2015-01-31
bp,0.6132720916886747,248,0.022922210641847407,2015-01-31
cash_ratio,0.8224475478843071,248,0.030740541090927838,2015-01-31
current_ratio,0.7518487831334215,248,0.02810177800582149,2015-01-31
ebitda_ev,1.7751589054958379,248,0.0663499397836341,2015-01-31
ep,1.4801716472315252,248,0.05532423005016688,2015-01-31
fcf_growth,2.6352063241769588,235,0.09849584754653555,2015-01-31
fcfp,3.6755803642595435,248,0.1373818056983521,2015-01-31
gross_margin,2.5748197085092737,248,0.09623878295311583,2015-01-31
int_coverage,1.4092367793768188,248,0.05267290447241237,2015-01-31
rev_growth,1.807675851464262,237,0.06756532247431776,2015-01-31
roa,1.3018442985706775,237,0.04865890628180405,2015-01-31
roe,1.2395942620407336,237,0.04633219279012532,2015-01-31
sp,1.2716850314064723,248,0.04753164631985455,2015-01-31
accruals,2.0919551786815975,238,0.0789960456893911,2015-02-28
asset_growth,3.312728307291963,238,0.12509466712585124,2015-02-28
bp,0.6028771686031571,249,0.02276574223071077,2015-02-28
cash_ratio,0.8111619086871754,249,0.030630954168210104,2015-02-28
current_ratio,0.7495240171086667,249,0.028303394883501972,2015-02-28
ebitda_ev,1.7532743924735588,249,0.06620684105725817,2015-02-28
ep,1.4601176536028322,249,0.055136707541023046,2015-02-28
fcf_growth,2.5698758151378565,236,0.09704320120120034,2015-02-28
fcfp,3.6034016506513136,249,0.1360710230949952,2015-02-28
gross_margin,2.6164979922344487,249,0.09880373970106553,2015-02-28
int_coverage,1.3745493327101979,249,0.05190549156867173,2015-02-28
rev_growth,1.7876428247287348,238,0.06750465578692828,2015-02-28
roa,1.2698649278330585,238,0.04795241737524998,2015-02-28
roe,1.2212241443144838,238,0.04611565261262122,2015-02-28
sp,1.257075519218752,249,0.047469465963321175,2015-02-28
accruals,2.047441808431901,239,0.0753242356873382,2015-03-31
asset_growth,3.364895038140692,239,0.1237926010264406,2015-03-31
bp,0.7056970817691457,250,0.02596219980081251,2015-03-31
cash_ratio,0.8709057117067963,250,0.032040132627893264,2015-03-31
current_ratio,0.7899564738670003,250,0.02906205557356901,2015-03-31
ebitda_ev,1.8431513871440557,250,0.06780850567812408,2015-03-31
ep,1.5099560151890294,250,0.055550434838839716,2015-03-31
fcf_growth,2.537004709297461,237,0.09333498020603934,2015-03-31
fcfp,3.62674373140236,250,0.13342586757615968,2015-03-31
gross_margin,2.6596504324096797,250,0.09784704756526952,2015-03-31
int_coverage,1.435967640548919,250,0.05282844403716555,2015-03-31
rev_growth,1.84564441892415,239,0.0679002229189299,2015-03-31
roa,1.3299799506512775,239,0.048929216376126024,2015-03-31
roe,1.2688533728731552,239,0.04668040386660418,2015-03-31
sp,1.3458659184488158,250,0.04951365222068841,2015-03-31
accruals,1.985134934653844,240,0.07171733130625521,2015-04-30
asset_growth,3.4258880999424526,240,0.12376768329079503,2015-04-30
bp,0.788147045943053,251,0.02847353186185329,2015-04-30
cash_ratio,0.9482848982682431,251,0.03425886121624323,2015-04-30
current_ratio,0.8487298119510498,251,0.030662216482429207,2015-04-30
ebitda_ev,1.9281571799898154,251,0.06965888558702797,2015-04-30
ep,1.5721438541356572,251,0.05679712732867731,2015-04-30
fcf_growth,2.497859055366391,238,0.09024060898977554,2015-04-30
fcfp,3.581067007513027,251,0.12937385994493883,2015-04-30
gross_margin,2.567084211562312,251,0.09274151881457586,2015-04-30
int_coverage,1.4778050984993918,251,0.05338893392334305,2015-04-30
rev_growth,1.8832977169396043,240,0.0680382395958507,2015-04-30
roa,1.4087401694153747,240,0.050893812652594184,2015-04-30
roe,1.3446865180948493,240,0.04857973472623372,2015-04-30
sp,1.4229632999430442,251,0.051407654279406745,2015-04-30
accruals,1.983191991384367,241,0.0718390620985873,2015-05-31
asset_growth,3.4007849405932125,241,0.1231898886202522,2015-05-31
bp,0.772817957571644,252,0.027994524728863008,2015-05-31
cash_ratio,0.9529293503542761,252,0.034518872137982215,2015-05-31
current_ratio,0.8628360781131126,252,0.03125533728744062,2015-05-31
ebitda_ev,1.929539860523817,252,0.06989556959894178,2015-05-31
ep,1.5775142229281764,252,0.05714380791908803,2015-05-31
fcf_growth,2.519955487786797,239,0.09128276009546747,2015-05-31
fcfp,3.555270683228117,252,0.12878597357153734,2015-05-31
gross_margin,2.555072784358068,252,0.09255484754846137,2015-05-31
int_coverage,1.4474035842731439,252,0.05243068569459728,2015-05-31
rev_growth,1.8902086916046472,241,0.06847083901376938,2015-05-31
roa,1.3912253335645683,241,0.05039568713733396,2015-05-31
roe,1.3426441344971394,241,0.048635883854650945,2015-05-31
sp,1.4246444750524914,252,0.051606260693027116,2015-05-31
accruals,2.038691727382912,242,0.07577055191107093,2015-06-30
asset_growth,3.3567552821513154,242,0.12475804798870233,2015-06-30
bp,0.7571878174050773,253,0.02814184118889401,2015-06-30
cash_ratio,0.8859055411367714,253,0.03292579789842912,2015-06-30
current_ratio,0.8168916711576747,253,0.03036081029015161,2015-06-30
ebitda_ev,1.8577212651141395,253,0.06904455620434923,2015-06-30
ep,1.499697824457757,253,0.05573816302520062,2015-06-30
fcf_growth,2.508726309040758,240,0.09323998056040546,2015-06-30
fcfp,3.4813920501631688,253,0.12939033082667378,2015-06-30
gross_margin,2.5284858606421814,253,0.09397436924224756,2015-06-30
int_coverage,1.396185492570487,253,0.051890996525550986,2015-06-30
rev_growth,1.87542298944306,242,0.0697024631375871,2015-06-30
roa,1.3014323257061475,242,0.04836937545248704,2015-06-30
roe,1.2506075444950848,242,0.04648040829212815,2015-06-30
sp,1.3510184793658127,253,0.05021230745612209,2015-06-30
accruals,1.9846510962309838,243,0.07287745389191495,2015-07-31
asset_growth,3.4017893623672686,243,0.12491553194248403,2015-07-31
bp,0.7698729763284259,254,0.028270149066280136,2015-07-31
cash_ratio,0.8802923847883064,254,0.03232480903351042,2015-07-31
current_ratio,0.8011701838785263,254,0.029419399332238562,2015-07-31
ebitda_ev,1.8837638521396698,254,0.06917282011849758,2015-07-31
ep,1.5516564195602442,254,0.05697765687245746,2015-07-31
fcf_growth,2.5089017425083804,241,0.09212821911429789,2015-07-31
fcfp,3.57306697254451,254,0.13120493775397107,2015-07-31
gross_margin,2.519216659374204,254,0.0925069884001011,2015-07-31
int_coverage,1.4497464911590292,254,0.05323546958206054,2015-07-31
rev_growth,1.901292641029037,243,0.06981648665842088,2015-07-31
roa,1.3562743366511214,243,0.04980312187960313,2015-07-31
roe,1.274844167832942,243,0.046812962357494846,2015-07-31
sp,1.3761779703659796,254,0.05053399399666734,2015-07-31
accruals,2.0008373264949544,244,0.07454253615424541,2015-08-31
asset_growth,3.3732725207490035,244,0.1256735295300326,2015-08-31
bp,0.733596071404058,255,0.027330613514215292,2015-08-31
cash_ratio,0.8525465851331077,255,0.03176219465916856,2015-08-31
current_ratio,0.7795720033824582,255,0.029043477686800823,2015-08-31
ebitda_ev,1.8441610973115414,255,0.06870545818505608,2015-08-31
ep,1.5127870513731088,255,0.05635989591827452,2015-08-31
fcf_growth,2.542878539275888,242,0.09473664497347413,2015-08-31
fcfp,3.535582111049121,255,0.13172048214477722,2015-08-31
gross_margin,2.442057438448599,255,0.0909804872618952,2015-08-31
int_coverage,1.4185217425110739,255,0.05284797863200079,2015-08-31
rev_growth,1.8900217936687422,244,0.07041402917730867,2015-08-31
roa,1.3246236742946542,244,0.04934974314221325,2015-08-31
roe,1.2447030806897608,244,0.04637224784093467,2015-08-31
sp,1.346390509425217,255,0.050160681179602755,2015-08-31
accruals,1.990415996594388,245,0.07356900694911539,2015-09-30
asset_growth,3.3417194484014834,245,0.12351537655549807,2015-09-30
bp,0.7061214746675563,256,0.026099396189350102,2015-09-30
cash_ratio,0.8488077799818892,256,0.031373313704670856,2015-09-30
current_ratio,0.7978568752073552,256,0.029490085538380516,2015-09-30
ebitda_ev,1.838022955709639,256,0.06793631272688763,2015-09-30
ep,1.5301329621701991,256,0.05655619866378605,2015-09-30
fcf_growth,2.5918220357493884,243,0.09579795062196436,2015-09-30
fcfp,3.60570285120666,256,0.13327263173665346,2015-09-30
gross_margin,2.5165204455308503,256,0.09301468158496616,2015-09-30
int_coverage,1.4464250779879793,256,0.053462219353112114,2015-09-30
rev_growth,1.8766921814188617,245,0.06936559009392361,2015-09-30
roa,1.3673035160534575,245,0.05053775795924004,2015-09-30
roe,1.2698627667570215,245,0.04693618965674345,2015-09-30
sp,1.3276821696570977,256,0.049073288665708176,2015-09-30
accruals,1.9338067785214488,246,0.0715512135645876,2015-10-31
asset_growth,3.3288713227697952,246,0.12316886339939521,2015-10-31
bp,0.6873535513507949,257,0.025432210339381103,2015-10-31
cash_ratio,0.8213336823034715,257,0.030389500317719056,2015-10-31
current_ratio,0.7708649923770788,257,0.02852214932311284,2015-10-31
ebitda_ev,1.8013777439277796,257,0.06665131444250026,2015-10-31
ep,1.5380938763893675,257,0.05690976195463749,2015-10-31
fcf_growth,2.5896914501196457,244,0.0958190694499327,2015-10-31
fcfp,3.691109974747698,257,0.13657176147426706,2015-10-31
gross_margin,2.5071080054985337,257,0.09276346650727349,2015-10-31
int_coverage,1.4706242721851746,257,0.0544133739425821,2015-10-31
rev_growth,1.904062579917831,246,0.07045067263659366,2015-10-31
roa,1.3656962595871356,246,0.05053101779319974,2015-10-31
roe,1.2922791867341232,246,0.04781457232546321,2015-10-31
sp,1.3246163255942967,257,0.04901105252935465,2015-10-31
accruals,1.8340010987317674,247,0.06784895735710117,2015-11-30
asset_growth,3.3518447234012343,247,0.12400165401369598,2015-11-30
bp,0.6270285148072775,258,0.023196949550501677,2015-11-30
cash_ratio,0.8009730949121667,258,0.02963203751538713,2015-11-30
current_ratio,0.7587109056256316,258,0.028068545824622752,2015-11-30
ebitda_ev,1.7752782865602539,258,0.06567650414446718,2015-11-30
ep,1.5477759609234165,258,0.05726004485147704,2015-11-30
fcf_growth,2.5911549390415685,245,0.09585989947674846,2015-11-30
fcfp,3.760269473542533,258,0.13911134695503843,2015-11-30
gross_margin,2.4887769705124922,258,0.09207242169069951,2015-11-30
int_coverage,1.4862021221128443,258,0.05498211777353773,2015-11-30
